UTGDAG,SVFN,POSTNR,KAUPVERD,EINFLM,FERMETRAVERD,TEGUND
2021-12,6000,603,47000000,"184,6",254605,Einbýli
2021-12,1400,220,100000000,"170,3",587199,Sérbýli
2021-12,1400,220,119990000,"215,9",555767,Einbýli
2021-12,2000,260,25100000,"64,4",389752,Fjölbýli
2021-12,2000,260,43500000,"88,4",492081,Fjölbýli
2021-12,1000,201,63900000,"89,7",712375,Fjölbýli
2021-12,1400,220,142000000,"204,9",693021,Einbýli
2021-12,0,113,63000000,"109,3",576395,Fjölbýli
2021-12,1000,203,49200000,"80,0",615000,Fjölbýli
2021-11,2000,260,55900000,"114,5",488210,Einbýli
2021-12,2000,260,23900000,"54,1",441774,Fjölbýli
2021-12,1000,203,95000000,"167,6",566826,Fjölbýli
2021-12,0,101,47000000,"70,5",666667,Fjölbýli
2021-12,8200,800,46900000,"92,0",509783,Fjölbýli
2021-12,1000,201,62000000,"93,6",662393,Fjölbýli
2021-12,8716,810,45900000,"80,0",573750,Fjölbýli
2021-12,8716,810,33500000,"55,2",606884,Fjölbýli
2021-12,8716,810,49900000,"106,4",468985,Fjölbýli
2021-12,8200,800,46900000,"92,1",509229,Fjölbýli
2021-12,8716,810,31500000,"59,6",528523,Fjölbýli
2021-12,1000,203,62900000,"97,7",643808,Fjölbýli
2021-12,1000,201,67500000,"83,9",804529,Fjölbýli
2021-12,1000,201,60000000,"87,6",684932,Fjölbýli
2021-12,0,112,73900000,"121,4",608731,Fjölbýli
2021-12,1300,225,95000000,"174,8",543478,Sérbýli
2021-12,0,112,60000000,"105,3",569801,Fjölbýli
2021-12,0,101,86900000,"127,0",684252,Fjölbýli
2021-12,0,105,52500000,"82,1",639464,Fjölbýli
2021-12,1400,221,52900000,"77,5",682581,Fjölbýli
2021-12,0,108,144000000,"420,1",342776,Fjölbýli
2021-12,0,102,167000000,"276,1",604853,Fjölbýli
2021-12,0,101,130000000,"184,5",704607,Fjölbýli
2021-12,1000,201,73900000,"100,6",734592,Fjölbýli
2021-12,1000,200,46100000,"59,1",780034,Fjölbýli
2021-12,0,112,52000000,"86,7",599769,Fjölbýli
2021-11,0,111,28900000,"63,4",455836,Fjölbýli
2021-12,0,112,54000000,"101,5",532020,Fjölbýli
2021-12,1000,201,87900000,"131,9",666414,Fjölbýli
2021-12,1000,201,76900000,"103,6",742278,Fjölbýli
2021-12,0,104,54900000,"65,7",835616,Fjölbýli
2021-12,0,113,200000000,"308,8",647668,Einbýli
2021-12,1000,201,52600000,"67,5",779259,Fjölbýli
2021-12,0,104,52900000,"65,7",805175,Fjölbýli
2021-12,0,104,83900000,"149,6",560829,Fjölbýli
2021-12,0,104,59900000,"79,4",754408,Fjölbýli
2021-12,1000,201,47900000,"66,9",715994,Fjölbýli
2021-12,0,109,112500000,"195,5",575448,Einbýli
2021-12,0,109,84000000,"144,3",582121,Fjölbýli
2021-12,1000,201,62500000,"78,2",799233,Fjölbýli
2021-12,0,104,67900000,"95,4",711740,Fjölbýli
2021-12,1000,200,37000000,"50,3",735586,Fjölbýli
2021-12,0,104,96500000,"165,7",582378,Fjölbýli
2021-12,2510,251,28500000,"128,7",221445,Fjölbýli
2021-12,2000,260,43500000,"88,4",492081,Fjölbýli
2021-12,2000,260,31500000,"73,4",429155,Fjölbýli
2021-12,0,108,65000000,"118,1",550381,Fjölbýli
2021-12,0,104,68900000,"105,3",654321,Fjölbýli
2021-12,0,105,33000000,"57,7",571924,Fjölbýli
2021-12,0,110,53500000,"91,3",585980,Fjölbýli
2021-12,0,108,65500000,"91,6",715066,Fjölbýli
2021-12,0,108,91000000,"172,6",527231,Fjölbýli
2021-12,2510,250,51150000,"180,2",283851,Einbýli
2021-11,5613,540,18000000,"94,3",190880,Fjölbýli
2021-12,6000,600,33900000,"79,1",428571,Fjölbýli
2021-12,6000,600,45900000,"91,1",503842,Fjölbýli
2021-12,0,101,28000000,"48,9",572597,Fjölbýli
2021-12,6000,600,34500000,"70,3",490754,Fjölbýli
2021-12,6000,600,39000000,"98,3",396745,Fjölbýli
2021-12,0,109,51600000,"107,1",481793,Fjölbýli
2021-12,0,105,50000000,"78,0",641026,Fjölbýli
2021-12,0,111,49000000,"91,8",533769,Fjölbýli
2021-12,0,110,63500000,"104,4",608238,Fjölbýli
2021-12,1000,200,134000000,"242,7",552122,Fjölbýli
2021-12,0,101,52900000,"67,6",782544,Fjölbýli
2021-12,0,110,107000000,"192,2",556712,Sérbýli
2021-12,0,101,53200000,"63,2",841772,Fjölbýli
2021-12,6100,640,38400000,"198,1",193841,Einbýli
2021-12,6100,640,41300000,"148,1",278866,Sérbýli
2021-12,1000,200,56800000,"70,4",806818,Fjölbýli
2021-12,0,112,103000000,"220,4",467332,Sérbýli
2021-12,6100,640,27000000,"156,0",173077,Fjölbýli
2021-12,1100,170,42800000,"62,5",684800,Fjölbýli
2021-12,1400,220,57500000,"114,4",502622,Fjölbýli
2021-12,1000,201,80000000,"145,3",550585,Fjölbýli
2021-12,0,104,76000000,"129,4",587326,Fjölbýli
2021-12,7300,755,13500000,"135,9",99338,Einbýli
2021-12,0,103,61200000,"84,1",727705,Fjölbýli
2021-12,1400,221,62800000,"97,3",645427,Fjölbýli
2021-12,6000,603,24000000,"60,7",395387,Fjölbýli
2021-12,6000,600,56000000,"171,8",325960,Einbýli
2021-12,7400,710,21000000,"208,0",100962,Einbýli
2021-12,7300,740,15000000,"106,1",141376,Fjölbýli
2021-11,8200,825,39500000,"102,8",384241,Sérbýli
2021-12,0,101,115000000,"102,3",1124145,Fjölbýli
2021-12,3000,300,34437000,"60,9",565468,Fjölbýli
2021-12,0,101,57100000,"112,2",508913,Fjölbýli
2021-12,3000,300,27482000,"48,6",565473,Fjölbýli
2021-12,3000,300,66500000,"159,1",417976,Einbýli
2021-11,4902,520,18200000,"83,0",219277,Sérbýli
2021-12,6000,600,48500000,"176,1",275412,Fjölbýli
2021-12,6000,600,56500000,"223,9",252345,Fjölbýli
2021-12,6601,606,51900000,"225,9",229748,Einbýli
2021-12,0,112,52900000,"85,6",617991,Fjölbýli
2021-12,1000,200,99900000,"147,2",678668,Fjölbýli
2021-12,6000,603,31000000,"70,8",437853,Fjölbýli
2021-12,6000,600,85850000,"184,8",464556,Einbýli
2021-12,0,112,100000000,"193,6",516529,Einbýli
2021-12,0,113,67000000,"130,0",515385,Fjölbýli
2021-12,6000,600,66400000,"143,1",464011,Sérbýli
2021-12,6000,600,33500000,"96,9",345717,Fjölbýli
2021-12,0,108,47000000,"70,0",671429,Fjölbýli
2021-12,1000,200,180000000,"225,7",797519,Einbýli
2021-12,1400,221,49500000,"91,5",540984,Sérbýli
2021-12,0,113,44900000,"74,4",603495,Fjölbýli
2021-12,1000,201,57900000,"92,8",623922,Fjölbýli
2021-12,0,101,82000000,"93,6",876068,Fjölbýli
2021-12,0,101,76500000,"104,3",733461,Einbýli
2021-12,1000,201,72000000,"145,3",495526,Fjölbýli
2021-12,1400,221,51500000,"86,2",597448,Fjölbýli
2021-10,7300,740,21500000,"134,1",160328,Fjölbýli
2021-12,8716,810,47000000,"80,0",587500,Fjölbýli
2021-12,8716,810,39737000,"62,7",633764,Fjölbýli
2021-12,1400,220,47100000,"87,0",541379,Fjölbýli
2021-12,0,108,31500000,"47,7",660377,Fjölbýli
2021-12,1400,220,52500000,"118,1",444539,Fjölbýli
2021-12,0,108,100000000,"168,5",593472,Fjölbýli
2021-12,0,104,89900000,"157,2",571883,Fjölbýli
2021-12,1100,170,128000000,"215,0",595349,Einbýli
2021-12,0,101,60000000,"82,0",731707,Fjölbýli
2021-12,1400,221,61900000,"92,7",667745,Fjölbýli
2021-12,1400,221,62900000,"92,7",678533,Fjölbýli
2021-12,0,113,55500000,"99,2",559476,Fjölbýli
2021-12,1000,200,60500000,"94,6",639535,Fjölbýli
2021-12,0,104,77900000,"119,8",650250,Fjölbýli
2021-12,0,110,90000000,"100,2",898204,Fjölbýli
2021-12,0,108,59000000,"132,8",444277,Fjölbýli
2021-12,2510,250,51000000,"222,4",229317,Einbýli
2021-12,2000,260,85900000,"221,8",387286,Einbýli
2021-12,2000,260,55900000,"146,1",382615,Fjölbýli
2021-12,2000,230,59500000,"105,9",561851,Fjölbýli
2021-12,0,109,86000000,"210,6",408357,Sérbýli
2021-12,7300,730,28200000,"74,8",377005,Sérbýli
2021-12,2510,245,50000000,"217,7",229674,Einbýli
2021-12,6000,600,26500000,"71,9",368567,Fjölbýli
2021-12,7400,710,29000000,"176,1",164679,Einbýli
2021-12,0,110,113000000,"231,4",488332,Sérbýli
2021-12,1400,220,48750000,"80,4",606343,Fjölbýli
2021-12,1000,201,63900000,"87,1",733639,Fjölbýli
2021-12,0,105,49900000,"83,6",596890,Fjölbýli
2021-12,3609,310,104000000,"373,5",278447,Einbýli
2021-12,6000,600,33000000,"57,4",574913,Fjölbýli
2021-12,8716,810,47000000,"83,2",564904,Sérbýli
2021-12,0,101,93900000,"127,6",735893,Fjölbýli
2021-12,0,108,60000000,"80,0",750000,Fjölbýli
2021-12,0,108,115500000,"218,0",529817,Sérbýli
2021-12,0,104,159000000,"217,5",731034,Fjölbýli
2021-12,0,104,74000000,"118,6",623946,Fjölbýli
2021-12,1300,210,88500000,"170,7",518453,Fjölbýli
2021-12,0,105,63750000,"84,0",758929,Fjölbýli
2021-12,0,101,89900000,"105,6",851326,Fjölbýli
2021-12,0,104,45000000,"82,1",548112,Fjölbýli
2021-10,0,109,28000000,"82,9",337756,Fjölbýli
2021-12,1000,200,46000000,"77,5",593548,Fjölbýli
2021-12,0,113,107000000,"190,2",562566,Sérbýli
2021-12,0,104,65900000,"94,6",696617,Fjölbýli
2021-12,0,104,71900000,"104,1",690682,Fjölbýli
2021-12,0,104,79900000,"108,9",733701,Fjölbýli
2021-12,5613,540,42000000,"198,0",212121,Einbýli
2021-12,0,105,54000000,"101,9",529931,Fjölbýli
2021-12,0,105,45000000,"65,0",692308,Fjölbýli
2021-12,0,104,55900000,"72,2",774238,Fjölbýli
2021-12,0,108,101500000,"174,1",582998,Einbýli
2021-12,1000,201,63900000,"90,3",707641,Fjölbýli
2021-12,2000,230,47500000,"182,7",259989,Fjölbýli
2021-12,1000,201,69900000,"96,0",728125,Fjölbýli
2021-12,0,112,54000000,"96,1",561915,Fjölbýli
2021-12,0,111,44400000,"83,2",533654,Fjölbýli
2021-12,1000,201,45400000,"55,9",812165,Fjölbýli
2021-12,0,105,89600000,"135,2",662722,Fjölbýli
2021-12,0,109,49500000,"97,6",507172,Fjölbýli
2021-12,0,111,34500000,"44,6",773543,Fjölbýli
2021-12,0,111,80000000,"202,2",395648,Sérbýli
2021-12,8200,800,46000000,"133,8",343797,Sérbýli
2021-12,1000,200,86500000,"144,9",596963,Einbýli
2021-12,0,102,44100000,"49,2",896341,Fjölbýli
2021-12,1400,220,93000000,"214,4",433769,Fjölbýli
2021-11,6000,600,78100000,"146,3",533835,Sérbýli
2021-12,8717,815,63700000,"184,0",346196,Einbýli
2021-12,0,113,70400000,"129,8",542373,Fjölbýli
2021-12,1400,220,82900000,"118,2",701354,Fjölbýli
2021-12,1400,221,65500000,"131,1",499619,Fjölbýli
2021-12,0,111,42000000,"71,8",584958,Fjölbýli
2021-12,1100,170,60000000,"102,2",587084,Fjölbýli
2021-12,3000,300,25500000,"92,0",277174,Fjölbýli
2021-11,0,105,138500000,"253,3",546782,Fjölbýli
2021-12,0,108,41000000,"56,8",721831,Fjölbýli
2021-12,0,101,26500000,"30,0",883333,Fjölbýli
2021-12,1000,203,76500000,"125,0",612000,Fjölbýli
2021-12,0,101,28700000,"45,5",630769,Fjölbýli
2021-12,1000,200,109000000,"188,7",577636,Einbýli
2021-12,0,104,71900000,"104,6",687380,Fjölbýli
2021-12,1000,201,60900000,"88,9",685039,Fjölbýli
2021-11,8710,845,42000000,"96,6",434783,Sérbýli
2021-12,8000,900,18650000,"148,6",125505,Einbýli
2021-12,5609,545,44500000,"147,6",301491,Sérbýli
2021-12,0,108,58900000,"80,9",728059,Fjölbýli
2021-12,1400,221,35000000,"94,3",371156,Fjölbýli
2021-12,0,108,57900000,"86,1",672474,Fjölbýli
2021-12,0,101,34500000,"48,9",705521,Fjölbýli
2021-12,0,110,34500000,"42,4",813679,Fjölbýli
2021-12,5609,545,26000000,"135,1",192450,Einbýli
2021-12,2000,260,43550000,"88,4",492647,Fjölbýli
2021-12,2506,190,39900000,"68,4",583333,Sérbýli
2021-12,2506,190,33040000,"94,4",350000,Fjölbýli
2021-12,2000,230,38900000,"86,4",450231,Fjölbýli
2021-12,2300,240,39600000,"82,7",478839,Fjölbýli
2021-12,2300,240,38735000,"82,6",468947,Fjölbýli
2021-12,2300,240,39600000,"80,1",494382,Fjölbýli
2021-12,2300,240,39600000,"82,7",478839,Fjölbýli
2021-12,0,108,52400000,"89,0",588764,Fjölbýli
2021-12,1000,200,59000000,"85,0",694118,Sérbýli
2021-12,2300,240,39600000,"80,0",495000,Fjölbýli
2021-12,2300,240,36900000,"69,7",529412,Fjölbýli
2021-11,2300,240,22900000,"126,7",180742,Einbýli
2021-12,0,109,48900000,"83,4",586331,Fjölbýli
2021-12,3000,300,49000000,"86,8",564516,Fjölbýli
2021-12,1000,201,49500000,"69,2",715318,Fjölbýli
2021-12,1000,201,49550000,"55,8",887993,Fjölbýli
2021-12,0,104,108500000,"190,2",570452,Fjölbýli
2021-12,0,112,48000000,"68,2",703812,Fjölbýli
2021-12,1400,220,34900000,"64,5",541085,Fjölbýli
2021-12,0,104,49700000,"70,3",706970,Fjölbýli
2021-12,4604,460,40000000,"130,0",307692,Sérbýli
2021-12,1400,220,80500000,"152,0",529605,Einbýli
2021-12,0,113,64400000,"121,7",529170,Fjölbýli
2021-12,0,107,49900000,"73,5",678912,Fjölbýli
2021-12,0,108,151250000,"212,1",713107,Einbýli
2021-12,0,105,50400000,"67,3",748886,Fjölbýli
2021-12,4604,460,11500000,"80,1",143571,Fjölbýli
2021-12,8716,810,42900000,"79,9",536921,Fjölbýli
2021-12,0,101,49900000,"78,9",632446,Fjölbýli
2021-12,0,104,66900000,"103,6",645753,Fjölbýli
2021-12,8200,800,85000000,"205,7",413223,Einbýli
2021-12,1400,220,47900000,"77,8",615681,Fjölbýli
2021-12,1400,221,85900000,"156,9",547482,Sérbýli
2021-12,1604,270,69000000,"125,9",548054,Sérbýli
2021-12,1400,220,47200000,"78,4",602041,Fjölbýli
2021-12,3609,310,50000000,"197,9",252653,Einbýli
2021-12,1400,220,91000000,"163,1",557940,Einbýli
2021-12,1000,203,173000000,"370,0",467568,Einbýli
2021-12,1604,270,109000000,"201,8",540139,Einbýli
2021-10,3709,350,18400000,"88,0",209091,Fjölbýli
2021-11,0,108,103000000,"186,5",552279,Einbýli
2021-12,0,107,41500000,"57,4",722997,Fjölbýli
2021-12,0,111,35000000,"44,6",784753,Fjölbýli
2021-12,1000,203,66100000,"100,0",661000,Fjölbýli
2021-12,0,103,53300000,"64,9",821263,Fjölbýli
2021-12,0,112,65900000,"105,9",622285,Fjölbýli
2021-12,1000,201,61900000,"88,9",696288,Fjölbýli
2021-12,1400,220,30000000,"50,1",598802,Fjölbýli
2021-10,0,101,164000000,"152,0",1078947,Fjölbýli
2021-12,0,105,46000000,"76,1",604468,Fjölbýli
2021-12,0,109,85000000,"220,2",386013,Sérbýli
2021-12,0,108,72900000,"128,7",566434,Fjölbýli
2021-12,1400,220,98000000,"169,6",577830,Fjölbýli
2021-12,0,101,158500000,"150,3",1054558,Fjölbýli
2021-12,1604,270,53000000,"73,7",719132,Fjölbýli
2021-12,0,110,51500000,"64,5",798450,Fjölbýli
2021-12,0,101,39200000,"71,6",547486,Fjölbýli
2021-12,1000,200,49900000,"81,7",610771,Fjölbýli
2021-12,0,104,55500000,"98,2",565173,Fjölbýli
2021-12,0,101,43200000,"57,0",757895,Fjölbýli
2021-12,0,107,59000000,"73,8",799458,Fjölbýli
2021-12,1000,203,72900000,"114,3",637795,Fjölbýli
2021-12,1000,201,79990000,"117,3",681927,Fjölbýli
2021-12,0,112,51000000,"99,9",510511,Fjölbýli
2021-12,0,112,43900000,"68,9",637155,Fjölbýli
2021-12,0,111,111000000,"251,4",441527,Einbýli
2021-12,0,107,126000000,"288,0",437500,Einbýli
2021-12,0,101,73000000,"134,8",541543,Einbýli
2021-12,0,105,81900000,"149,1",549296,Fjölbýli
2021-12,1000,201,61000000,"89,8",679287,Fjölbýli
2021-12,1000,201,60200000,"87,9",684869,Fjölbýli
2021-12,0,110,46200000,"85,1",542891,Fjölbýli
2021-12,1400,220,69900000,"160,1",436602,Fjölbýli
2021-12,0,104,39800000,"62,9",632750,Fjölbýli
2021-12,0,104,35000000,"65,3",535988,Fjölbýli
2021-12,0,105,55600000,"80,5",690683,Fjölbýli
2021-12,0,105,48500000,"86,6",560046,Fjölbýli
2021-12,0,112,47000000,"69,0",681159,Fjölbýli
2021-12,1300,210,153500000,"273,5",561243,Einbýli
2021-12,1000,200,40000000,"62,2",643087,Fjölbýli
2021-12,0,105,40200000,"53,9",745826,Fjölbýli
2021-12,0,105,75500000,"101,2",746047,Fjölbýli
2021-12,2000,230,61300000,"182,8",335339,Sérbýli
2021-12,2000,262,17550000,"43,4",404378,Fjölbýli
2021-12,2510,250,48000000,"192,0",250000,Einbýli
2021-12,0,109,120000000,"211,9",566305,Einbýli
2021-12,2300,240,53000000,"193,2",274327,Einbýli
2021-12,2300,240,48500000,"150,0",323333,Sérbýli
2021-12,0,105,98000000,"172,5",568116,Fjölbýli
2021-12,1400,221,86000000,"170,6",504103,Sérbýli
2021-12,1000,201,48000000,"68,4",701754,Fjölbýli
2021-12,1000,201,66300000,"106,0",625472,Fjölbýli
2021-12,0,105,90500000,"151,2",598545,Fjölbýli
2021-12,1000,203,48450000,"110,3",439257,Fjölbýli
2021-12,0,105,86000000,"172,8",497685,Fjölbýli
2021-12,4200,400,30500000,"108,1",282146,Fjölbýli
2021-12,1400,220,54000000,"80,2",673317,Fjölbýli
2021-12,0,105,41300000,"41,3",1000000,Fjölbýli
2021-12,0,101,48500000,"49,1",987780,Fjölbýli
2021-12,6000,600,16000000,"58,5",273504,Fjölbýli
2021-12,8200,820,22000000,"99,4",221328,Sérbýli
2021-12,1000,200,41000000,"53,3",769231,Fjölbýli
2021-12,4200,425,19500000,"94,3",206787,Sérbýli
2021-12,0,109,116500000,"327,2",356051,Einbýli
2021-12,6000,603,28300000,"67,6",418639,Fjölbýli
2021-12,6000,600,41000000,"82,3",498177,Fjölbýli
2021-12,6000,600,43936000,"256,3",171424,Einbýli
2021-12,2000,260,71000000,"269,5",263451,Einbýli
2021-12,2000,260,43500000,"88,4",492081,Fjölbýli
2021-12,0,109,43900000,"92,3",475623,Fjölbýli
2021-12,0,104,61900000,"92,6",668467,Fjölbýli
2021-12,0,105,116000000,"176,8",656109,Fjölbýli
2021-12,0,108,85000000,"147,8",575101,Fjölbýli
2021-12,0,105,135000000,"201,2",670974,Fjölbýli
2021-12,0,108,98000000,"206,3",475036,Einbýli
2021-12,0,113,114900000,"173,3",663012,Sérbýli
2021-12,0,112,62900000,"99,2",634073,Fjölbýli
2021-12,0,112,83500000,"161,2",517990,Fjölbýli
2022-01,0,104,60000000,"109,0",550459,Fjölbýli
2021-12,0,102,50000000,"60,2",830565,Fjölbýli
2021-12,0,111,122000000,"335,7",363420,Fjölbýli
2021-12,3000,300,34500000,"121,8",283251,Fjölbýli
2021-12,1400,220,99000000,"218,2",453712,Sérbýli
2021-12,1400,220,51300000,"82,1",624848,Fjölbýli
2021-12,0,108,47000000,"60,8",773026,Fjölbýli
2021-12,1604,270,63900000,"121,6",525493,Sérbýli
2021-12,1400,220,49000000,"112,3",436331,Fjölbýli
2021-12,4100,415,8500000,"187,5",45333,Einbýli
2021-12,1400,220,49000000,"88,0",556818,Fjölbýli
2021-12,1000,203,45500000,"99,0",459596,Fjölbýli
2021-12,0,101,82900000,"121,3",683430,Fjölbýli
2021-12,0,101,44500000,"67,6",658284,Fjölbýli
2021-12,0,112,57000000,"109,2",521978,Fjölbýli
2021-12,1300,210,47000000,"97,5",482051,Fjölbýli
2021-12,0,109,119500000,"286,8",416667,Einbýli
2021-12,0,109,53500000,"111,5",479821,Fjölbýli
2021-12,1000,200,44100000,"123,2",357955,Fjölbýli
2021-12,0,101,54250000,"117,7",460918,Fjölbýli
2021-12,0,101,35500000,"41,5",855422,Fjölbýli
2021-12,1400,220,58000000,"138,6",418470,Fjölbýli
2021-12,0,108,66000000,"95,0",694737,Fjölbýli
2022-01,3709,350,16750000,"70,4",237926,Fjölbýli
2021-12,0,110,88000000,"199,8",440440,Sérbýli
2021-12,0,108,59900000,"101,5",590148,Fjölbýli
2021-12,1000,200,53100000,"72,0",737500,Fjölbýli
2021-12,1000,201,49000000,"54,2",904059,Fjölbýli
2021-12,1000,201,65000000,"106,0",613208,Fjölbýli
2021-12,1000,200,135000000,"261,2",516845,Einbýli
2021-12,0,105,157000000,"280,3",560114,Einbýli
2021-12,0,109,112500000,"243,4",462202,Einbýli
2021-12,0,105,71900000,"97,3",738952,Fjölbýli
2021-12,1000,201,66900000,"99,0",675758,Fjölbýli
2021-12,0,112,59500000,"86,6",687067,Fjölbýli
2021-12,1000,201,74900000,"95,7",782654,Fjölbýli
2022-01,0,107,58700000,"86,6",677829,Fjölbýli
2021-12,8200,800,67000000,"184,4",363341,Einbýli
2021-12,0,101,69900000,"102,0",685294,Fjölbýli
2021-12,3000,300,57000000,"189,3",301109,Fjölbýli
2021-12,8200,800,42000000,"78,5",535032,Fjölbýli
2021-12,1000,203,160000000,"301,1",531385,Einbýli
2021-12,0,112,96900000,"147,1",658736,Einbýli
2021-12,0,112,97000000,"157,1",617441,Sérbýli
2021-12,2000,260,35000000,"67,6",517751,Fjölbýli
2022-01,2510,250,35000000,"151,4",231176,Einbýli
2021-12,0,105,62000000,"119,5",518828,Fjölbýli
2021-12,0,101,66074000,"133,1",496424,Fjölbýli
2021-12,0,101,79826000,"160,8",496430,Fjölbýli
2021-12,0,104,75000000,"102,9",728863,Fjölbýli
2021-12,1000,201,64000000,"92,9",688913,Fjölbýli
2021-12,0,104,88900000,"148,0",600676,Fjölbýli
2021-12,3609,310,76000000,"231,0",329004,Einbýli
2021-12,1000,201,68900000,"100,5",685572,Fjölbýli
2021-12,1000,203,89900000,"140,2",641227,Fjölbýli
2022-01,1000,200,85000000,"166,9",509287,Fjölbýli
2021-12,0,101,71000000,"113,9",623354,Fjölbýli
2021-10,1400,221,93900000,"204,7",458720,Einbýli
2021-12,0,111,45000000,"87,5",514286,Fjölbýli
2022-01,0,105,40000000,"80,3",498132,Fjölbýli
2021-12,0,110,65500000,"115,1",569070,Fjölbýli
2021-12,6000,611,13000000,"114,8",113240,Einbýli
2022-01,0,101,120000000,"154,4",777202,Fjölbýli
2021-12,1300,210,104000000,"245,8",423108,Sérbýli
2021-12,1000,203,93500000,"153,0",611111,Fjölbýli
2021-12,1000,203,60000000,"109,4",548446,Fjölbýli
2021-12,0,105,45000000,"72,8",618132,Fjölbýli
2021-12,1000,200,52900000,"78,7",672173,Fjölbýli
2021-12,0,101,40500000,"60,9",665025,Fjölbýli
2021-12,2000,260,45000000,"92,3",487541,Fjölbýli
2022-01,0,111,53500000,"106,4",502820,Fjölbýli
2021-12,0,101,69200000,"75,2",920213,Fjölbýli
2021-12,0,101,70800000,"78,1",906530,Fjölbýli
2021-12,0,103,63900000,"86,1",742160,Fjölbýli
2021-12,0,101,54000000,"94,6",570825,Fjölbýli
2022-01,0,101,86900000,"108,2",803142,Fjölbýli
2021-12,0,105,38500000,"57,2",673077,Fjölbýli
2022-01,0,104,56900000,"65,7",866058,Fjölbýli
2022-01,1400,221,52000000,"79,9",650814,Fjölbýli
2022-01,1000,203,84900000,"158,3",536323,Fjölbýli
2021-12,0,101,57400000,"75,8",757256,Fjölbýli
2022-01,0,105,27250000,"27,5",990909,Fjölbýli
2022-01,1400,220,44900000,"76,2",589239,Fjölbýli
2022-01,0,110,52000000,"102,1",509305,Fjölbýli
2022-01,0,112,53000000,"99,8",531062,Fjölbýli
2022-01,6513,605,58300000,"169,4",344156,Einbýli
2022-01,1400,221,67600000,"166,3",406494,Fjölbýli
2021-12,1300,210,84500000,"119,6",706522,Fjölbýli
2021-12,0,101,37500000,"54,1",693161,Fjölbýli
2022-01,0,105,105000000,"193,9",541516,Fjölbýli
2021-12,0,108,37900000,"57,9",654577,Fjölbýli
2021-12,0,107,77000000,"121,9",631665,Fjölbýli
2022-01,8000,900,21400000,"102,0",209804,Einbýli
2022-01,2000,230,25500000,"59,6",427852,Fjölbýli
2022-01,0,109,37900000,"69,9",542203,Fjölbýli
2022-01,2000,260,47900000,"152,8",313482,Fjölbýli
2022-01,0,107,60000000,"76,4",785340,Fjölbýli
2022-01,6000,600,40900000,"89,6",456473,Fjölbýli
2021-07,1300,210,52000000,"79,4",654912,Fjölbýli
2022-01,6100,640,49500000,"252,2",196273,Einbýli
2021-12,0,110,42000000,"60,2",697674,Fjölbýli
2021-12,1000,201,87000000,"161,5",538700,Fjölbýli
2021-12,0,104,56900000,"75,3",755644,Fjölbýli
2021-12,1400,220,61900000,"111,7",554163,Fjölbýli
2022-01,1000,203,72500000,"114,3",634296,Fjölbýli
2022-01,1400,220,95000000,"208,6",455417,Sérbýli
2022-01,0,101,67900000,"104,0",652885,Fjölbýli
2022-01,1000,200,60700000,"104,1",583093,Fjölbýli
2021-12,0,105,77900000,"115,7",673293,Fjölbýli
2021-11,7300,730,29500000,"89,7",328874,Sérbýli
2021-11,7300,730,34560000,"104,3",331352,Sérbýli
2021-11,7300,730,29500000,"89,7",328874,Sérbýli
2022-01,7400,700,49000000,"195,7",250383,Fjölbýli
2021-12,1400,221,54000000,"111,7",483438,Fjölbýli
2022-01,2000,230,29500000,"68,4",431287,Fjölbýli
2022-01,0,107,53750000,"100,1",536963,Fjölbýli
2022-01,6000,603,33000000,"86,6",381062,Fjölbýli
2021-11,2510,245,38000000,"193,5",196382,Einbýli
2022-01,2000,230,27200000,"110,0",247273,Fjölbýli
2022-01,2000,230,20000000,"67,0",298507,Fjölbýli
2022-01,3000,300,38500000,"93,2",413090,Fjölbýli
2022-01,6000,600,38000000,"101,0",376238,Fjölbýli
2022-01,6000,600,42300000,"69,8",606017,Fjölbýli
2022-01,2000,260,44000000,"81,7",538556,Fjölbýli
2021-12,2300,240,40000000,"137,1",291758,Sérbýli
2021-12,2000,260,41000000,"108,0",379630,Fjölbýli
2021-12,2000,230,74475000,"131,6",565919,Fjölbýli
2022-01,6000,600,45000000,"152,4",295276,Fjölbýli
2022-01,1400,221,50000000,"105,9",472144,Fjölbýli
2022-01,0,104,72900000,"115,0",633913,Fjölbýli
2022-01,1000,201,98300000,"158,3",620973,Fjölbýli
2021-12,8200,800,70500000,"186,6",377814,Einbýli
2022-01,2000,260,35000000,"98,9",353893,Fjölbýli
2022-01,0,111,50500000,"102,7",491723,Fjölbýli
2022-01,0,109,93000000,"242,8",383031,Einbýli
2022-01,1000,203,74900000,"149,1",502347,Fjölbýli
2022-01,0,104,59900000,"65,7",911720,Fjölbýli
2022-01,0,111,51300000,"137,3",373634,Fjölbýli
2022-01,1400,221,52500000,"84,8",619104,Fjölbýli
2022-01,3000,300,68000000,"159,6",426065,Sérbýli
2022-01,8401,780,31700000,"88,3",359003,Fjölbýli
2022-01,8401,780,38500000,"111,4",345601,Einbýli
2022-01,0,109,120000000,"331,4",362100,Einbýli
2022-01,6100,640,41800000,"149,3",279973,Sérbýli
2022-01,1300,210,310000000,"484,7",639571,Einbýli
2022-01,3000,300,57000000,"169,6",336085,Fjölbýli
2022-01,3000,300,48700000,"99,2",490927,Fjölbýli
2022-01,1300,210,172000000,"364,8",471491,Einbýli
